pid,nameAttested,nameLanguage,nameTransliterated
363958,['unknown'],['unknown'],['Opiros']
363958,['unknown'],['unknown'],['Oisporis']
363959,['unknown'],['unknown'],['Euphranta']
363959,['Macomadase l(orvm)'],['la'],['Macomades']
363959,['unknown'],['unknown'],['Macomades Maiores']
363959,['unknown'],['unknown'],['Turris Euphranta']
363962,['unknown'],['unknown'],['Fines Africae et Cyrenensium']
363962,['unknown'],['unknown'],['Arae Philaenorum']
363971,['unknown'],['unknown'],['Herakleion Akroterion']
363973,['unknown'],['unknown'],['Hippou Akra']
363981,['unknown'],['unknown'],['Kozynthion Akra']
363981,['unknown'],['unknown'],['Zozynthion']
363982,['unknown'],['unknown'],['Krokodeilos']
363992,['unknown'],['unknown'],['Maia']
363992,['unknown'],['unknown'],['Gaea']
363993,['unknown'],['unknown'],['Makatoutai']
363994,['unknown'],['unknown'],['Maketai']
363996,['unknown'],['unknown'],['Mendrion']
363997,['unknown'],['unknown'],['Misynos']
363997,['unknown'],['unknown'],['Skopelites']
363998,['unknown'],['unknown'],['Muducivvi']
364002,['unknown'],['unknown'],['Pontia']
364003,['unknown'],['unknown'],['Praetorium']
364003,['Thamad Ḩassān'],['ayl'],['Thamad Hassan']
364004,['unknown'],['unknown'],['Psylli']
364005,['unknown'],['unknown'],['Putea Nigrorum']
364012,['unknown'],['unknown'],['Seli']
364017,['unknown'],['unknown'],['Syrtica']
364021,['unknown'],['unknown'],['Tautamei']
364022,['unknown'],['unknown'],['Tincausari']
364023,['unknown'],['unknown'],['Tiniodiri']
364024,['unknown'],['unknown'],['Tramaricio']
364025,['unknown'],['unknown'],['Tritonis L.']
364026,['unknown'],['unknown'],['Tugulus']
364026,['unknown'],['unknown'],['Tagulis']
364027,['unknown'],['unknown'],['Turris et Taberna']
364034,['unknown'],['unknown'],['Zacazama']
364034,['unknown'],['unknown'],['Zagazaena']
364034,['unknown'],['unknown'],['Sacazama']
364035,['unknown'],['unknown'],['Zamucii']
364036,['unknown'],['unknown'],['Zure']
366177,['unknown'],['unknown'],['Chosol']
366179,['unknown'],['unknown'],['Greisa']
366181,['unknown'],['unknown'],['Musula']
366183,['unknown'],['unknown'],['Ouddita']
366185,['unknown'],['unknown'],['Ursiliani']
366185,['unknown'],['unknown'],['Urceliana Manus']
373727,['unknown'],['unknown'],['Agabis']
373727,['unknown'],['unknown'],['Acabis']
373729,['unknown'],['unknown'],['Amastor']
373730,['unknown'],['unknown'],['Ampalaontes']
373732,['Apollonia'],['la'],['Apollonia']
373732,['Σώζουσα'],['grc'],['Sozousa']
373732,['unknown'],['unknown'],['Portus Cyrenorum']
373733,['unknown'],['unknown'],['Aptouchou Hieron']
373734,['unknown'],['unknown'],['Araraukeles']
373736,['unknown'],['unknown'],['Arsinoe']
373736,['unknown'],['unknown'],['Taucheira']
373736,['unknown'],['unknown'],['Teucheira']
373737,['unknown'],['unknown'],['Artamis']
373738,['unknown'],['unknown'],['Asbystai']
373738,['unknown'],['unknown'],['Asbytai']
373741,['unknown'],['unknown'],['Attici']
373741,['unknown'],['unknown'],['Phenica']
373742,['unknown'],['unknown'],['Augila']
373743,['unknown'],['unknown'],['Augilai']
373744,['unknown'],['unknown'],['Auschisai']
373745,['unknown'],['unknown'],['Ausigda']
373746,['unknown'],['unknown'],['Aziris']
373746,['unknown'],['unknown'],['Azurion']
373748,['unknown'],['unknown'],['Bakales']
373749,['unknown'],['unknown'],['Balagrae']
373750,['Βάρκη'],['grc'],['Barke']
373750,['unknown'],['unknown'],['Barkaia']
373752,['unknown'],['unknown'],['Barkitai']
373752,['unknown'],['unknown'],['Bakatae']
373757,['Βερενίκη'],['grc'],['Berenice']
373757,['unknown'],['unknown'],['Berenicis']
373757,['Benghazi'],['en'],['Benghazi']
373760,['unknown'],['unknown'],['Boreion Pr.']
373760,['unknown'],['unknown'],['Bryon Aigialos']
373766,['unknown'],['unknown'],['Callis']
373767,['unknown'],['unknown'],['Chairekla']
373768,['unknown'],['unknown'],['Chaminos']
373770,['unknown'],['unknown'],['Cherronesos']
373771,['unknown'],['unknown'],['Chersis']
373772,['unknown'],['unknown'],['Chersis']
373772,['unknown'],['unknown'],['Diachersis']
373773,['unknown'],['unknown'],['Chersonesos Akra']
373774,['unknown'],['unknown'],['Chorotus']
373774,['unknown'],['unknown'],['Noetu']
373774,['unknown'],['unknown'],['Hoetu']
373776,['unknown'],['unknown'],['Corniclanum']
373777,['Cyrenaica'],['la'],['Cyrenaica']
373777,['Κυρηναία'],['grc'],['Kyrenaia']
373778,['Cyrene'],['la'],['Cyrene']
373778,['unknown'],['unknown'],['Claudiopolis']
373778,['Cyrene'],['en'],['Cyrene']
373780,['unknown'],['unknown'],['Darnis']
373780,['unknown'],['unknown'],['Darne']
373780,['unknown'],['unknown'],['Derna']
373781,['unknown'],['unknown'],['Dionysos']
373782,['unknown'],['unknown'],['Drepanon']
373785,['unknown'],['unknown'],['Erythron']
373785,['unknown'],['unknown'],['Erythrae']
373786,['unknown'],['unknown'],['Euesperides']
373786,['unknown'],['unknown'],['Euesperites']
373786,['Εὐεσπερίδας'],['grc'],['Euesperides']
373821,['unknown'],['unknown'],['Gnade']
373821,['unknown'],['unknown'],['Gindanes']
373824,['unknown'],['unknown'],['Hadrianopolis']
373824,['unknown'],['unknown'],['Kaukalou Kome']
373824,['unknown'],['unknown'],['Adriane']
373826,['unknown'],['unknown'],['Herakleioi Thines']
373827,['unknown'],['unknown'],['Hesperidum Horti']
373828,['unknown'],['unknown'],['Hippon']
373829,['unknown'],['unknown'],['Hydrax']
373830,['unknown'],['unknown'],['Hyphaloi']
373832,['unknown'],['unknown'],['Kainon']
373833,['unknown'],['unknown'],['Kainopolis']
373833,['unknown'],['unknown'],['Cenopolis']
373837,['unknown'],['unknown'],['Laia']
373837,['unknown'],['unknown'],['Aphrodites Nesos']
373838,['unknown'],['unknown'],['Lasamices']
373838,['unknown'],['unknown'],['Lasanices']
373839,['unknown'],['unknown'],['Lathon']
373839,['unknown'],['unknown'],['Leton']
373839,['unknown'],['unknown'],['Lethe']
373840,['unknown'],['unknown'],['Lesanikoi']
373840,['unknown'],['unknown'],['Laganikoi']
373842,['unknown'],['unknown'],['Libyarchai']
373844,['unknown'],['unknown'],['Limnias']
373848,['unknown'],['unknown'],['Marandis']
373848,['unknown'],['unknown'],['Mandis']
373848,['unknown'],['unknown'],['Arimantos Kome']
373859,['unknown'],['unknown'],['Myrsinitis']
373861,['unknown'],['unknown'],['Nasamones']
373862,['unknown'],['unknown'],['Naustathmos']
373863,['unknown'],['unknown'],['Naustathmos Limen']
373864,['unknown'],['unknown'],['Neapolis Theodorias']
373864,['unknown'],['unknown'],['Olbia']
373865,['unknown'],['unknown'],['Nigize']
373868,['Παλίουρος'],['grc'],['Paliouros']
373868,['unknown'],['unknown'],['Paliuris']
373869,['unknown'],['unknown'],['Pentapolis']
373869,['unknown'],['unknown'],['Regio Pentapolitana']
373870,['unknown'],['unknown'],['Phaia']
373872,['unknown'],['unknown'],['Phykous']
373873,['unknown'],['unknown'],['Phykous Akron']
373874,['unknown'],['unknown'],['Plateia']
373875,['unknown'],['unknown'],['Plateia']
373877,['unknown'],['unknown'],['Priscu Taberna']
373878,['unknown'],['unknown'],['Pseudopenias Pr.']
373879,['unknown'],['unknown'],['Ptolemais']
373879,['unknown'],['unknown'],['Barkes Limen']
373886,['unknown'],['unknown'],['Semeros']
373887,['unknown'],['unknown'],['Serapeion']
373905,['unknown'],['unknown'],['Theotimaion']
373906,['unknown'],['unknown'],['Tritonis Palus']
373912,['unknown'],['unknown'],['Zau Taberna']
373916,['unknown'],['unknown'],['Zephyrion Akron']
376747,['unknown'],['unknown'],['Abathouba']
376748,['unknown'],['unknown'],['Agriolode']
376749,['unknown'],['unknown'],['Alibaka']
376750,['unknown'],['unknown'],['Alo']
376751,['unknown'],['unknown'],['Ampelos']
376751,['unknown'],['unknown'],['Ampelontes']
376752,['unknown'],['unknown'],['Apios']
376752,['unknown'],['unknown'],['Aptouchos']
376753,['unknown'],['unknown'],['Apis']
376754,['unknown'],['unknown'],['Aprositi']
376755,['unknown'],['unknown'],['Arankai']
376756,['unknown'],['unknown'],['Archile']
376757,['unknown'],['unknown'],['Asarakai']
376758,['unknown'],['unknown'],['Asusamus']
376759,['unknown'],['unknown'],['Auritina']
376760,['unknown'],['unknown'],['Ausees']
376761,['unknown'],['unknown'],['Axomis']
376763,['unknown'],['unknown'],['Bassachis regio']
376764,['unknown'],['unknown'],['Billa']
376766,['unknown'],['unknown'],['Cherronesos']
376766,['unknown'],['unknown'],['Chersonesos Akra']
376767,['unknown'],['unknown'],['Cleopatra']
376769,['unknown'],['unknown'],['Diarroia']
376770,['unknown'],['unknown'],['Diarroia Limen']
376771,['unknown'],['unknown'],['Dinarthison']
376772,['unknown'],['unknown'],['Dioskoron']
376773,['unknown'],['unknown'],['Disthis']
376775,['unknown'],['unknown'],['Echinos Kome']
376776,['unknown'],['unknown'],['Eraga']
376777,['unknown'],['unknown'],['Euschoinon']
376779,['unknown'],['unknown'],['Gaphara']
376780,['unknown'],['unknown'],['Gareathis regio']
376782,['unknown'],['unknown'],['Halai']
376784,['unknown'],['unknown'],['Kelida']
376786,['unknown'],['unknown'],['Leukai Kaminoi']
376786,['unknown'],['unknown'],['Caminos']
376787,['unknown'],['unknown'],['Leukai Napai']
376788,['unknown'],['unknown'],['Leukoe']
376790,['unknown'],['unknown'],['Magrou Topos']
376791,['unknown'],['unknown'],['Marabina']
376792,['unknown'],['unknown'],['Maranthis Kome']
376793,['unknown'],['unknown'],['Masadalis']
376794,['unknown'],['unknown'],['Masouchis']
376795,['unknown'],['unknown'],['Mazakila']
376796,['unknown'],['unknown'],['Memnocones']
376796,['unknown'],['unknown'],['Memnones']
376797,['unknown'],['unknown'],['Migo']
376798,['unknown'],['unknown'],['Mokcheris']
376799,['unknown'],['unknown'],['Myrmex']
376801,['unknown'],['unknown'],['Neapolis']
376803,['unknown'],['unknown'],['Ouelpa M.']
376805,['unknown'],['unknown'],['Palaebisca']
376806,['unknown'],['unknown'],['Phalakra']
376807,['unknown'],['unknown'],['Philonos Kome']
376808,['unknown'],['unknown'],['Pithos']
376810,['unknown'],['unknown'],['Rhinia']
376812,['unknown'],['unknown'],['Saragina']
376813,['unknown'],['unknown'],['Septimiake regio']
376815,['unknown'],['unknown'],['Takaphoris']
376816,['unknown'],['unknown'],['Thintis']
376816,['unknown'],['unknown'],['Disthis']
376818,['unknown'],['unknown'],['Zemythos']
376819,['unknown'],['unknown'],['Zenertis']
383542,['unknown'],['unknown'],['Acerrae']
383543,['unknown'],['la'],['Addua']
383543,['Adda'],['it'],['Adda']
383544,['unknown'],['unknown'],['Ad Figlinas']
383544,['unknown'],['unknown'],['Falinis']
383545,['unknown'],['unknown'],['Ad Fines']
383546,['unknown'],['unknown'],['Ad Flexum']
383546,['unknown'],['unknown'],['Sermione Mansio']
383547,['unknown'],['unknown'],['Ad Fonteclos']
383548,['unknown'],['unknown'],['Ad IX']
383550,['unknown'],['unknown'],['Ad Monilia']
383550,['unknown'],['unknown'],['Ad Munilia']
383550,['unknown'],['unknown'],['Ammonilia']
383551,['unknown'],['unknown'],['Ad Navalia']
383552,['unknown'],['unknown'],['Ad Padum']
383554,['unknown'],['unknown'],['Ad Rotas']
383554,['unknown'],['unknown'],['Ad Rota']
383555,['unknown'],['unknown'],['Ad Solaria']
383556,['unknown'],['unknown'],['Ad Tarum']
383557,['unknown'],['unknown'],['Ad VIII']
383558,['unknown'],['unknown'],['Ad X']
383559,['unknown'],['unknown'],['Ad X']
383562,['unknown'],['unknown'],['Agunia']
383563,['unknown'],['unknown'],['Alba Docilia']
383564,['unknown'],['unknown'],['Alba Pompeia']
383565,['unknown'],['unknown'],['Aliana']
383568,['unknown'],['unknown'],['Amalune']
383569,['unknown'],['unknown'],['Anamares']
383569,['unknown'],['unknown'],['Anamari']
383569,['unknown'],['unknown'],['Anares']
383570,['unknown'],['unknown'],['Andes']
383571,['unknown'],['unknown'],['Anesiates']
383572,['unknown'],['unknown'],['Antion']
383574,['unknown'],['unknown'],['Aquae Statiellae']
383575,['unknown'],['unknown'],['Argentea']
383576,['unknown'],['unknown'],['Ariolica']
383576,['unknown'],['unknown'],['Arilica']
383576,['unknown'],['unknown'],['Arelica']
383578,['Augusta Bagiennorum'],['la'],['Augusta Bagiennorum']
383578,['unknown'],['la'],['Bagienni']
383579,['unknown'],['unknown'],['Augusta Praetoria']
383579,['unknown'],['unknown'],['Aosta']
383579,['Augusta Praetoria Salassorum'],['la'],['Augusta Praetoria Salassorum']
383580,['Augusta Taurinorum'],['la'],['Augusta Taurinorum']
383580,['unknown'],['unknown'],['Torino']
383582,['unknown'],['unknown'],['Ausuciates']
383584,['unknown'],['la'],['Bedriacum']
383584,['unknown'],['la'],['Betriacum']
383585,['unknown'],['unknown'],['Belounoi']
383586,['unknown'],['unknown'],['Benacenses']
383587,['Benacus lacus'],['la'],['Benacus L.']
383587,['Βήνακος λίμνη'],['grc'],['Benakos limne']
383588,['unknown'],['unknown'],['Beneventum']
383589,['unknown'],['unknown'],['Bergomum']
383590,['unknown'],['unknown'],['Betuctelum']
383591,['unknown'],['unknown'],['Binbelli']
383593,['unknown'],['unknown'],['Boakias']
383594,['unknown'],['unknown'],['Bobium']
383595,['unknown'],['unknown'],['Bodetia']
383597,['unknown'],['unknown'],['Bodincus']
383600,['unknown'],['unknown'],['Bremtonicum']
383601,['unknown'],['unknown'],['Bretina']
383602,['unknown'],['unknown'],['Brixellum']
383603,['unknown'],['unknown'],['Brixia']
383603,['Brescia'],['it'],['Brescia']
383604,['unknown'],['unknown'],['Bromanenses']
383605,['unknown'],['unknown'],['Bugella']
383607,['unknown'],['unknown'],['Campi Macri']
383608,['unknown'],['la'],['Camunni']
383609,['unknown'],['unknown'],['Canalicum']
383610,['unknown'],['unknown'],['Carbantia']
383610,['unknown'],['unknown'],['Ad Medias']
383611,['unknown'],['unknown'],['Carreum Potentia']
383611,['unknown'],['unknown'],['Karrea']
383614,['unknown'],['la'],['Cenomani']
383615,['unknown'],['unknown'],['Ceresius L.']
383616,['unknown'],['unknown'],['Cestae']
383616,['unknown'],['unknown'],['Ceste']
383617,['unknown'],['unknown'],['Civitas Camunnorum']
383618,['unknown'],['la'],['Clastidium']
383619,['unknown'],['unknown'],['Clenna']
383620,['unknown'],['unknown'],['Clesus']
383620,['unknown'],['unknown'],['Cleusis']
383621,['unknown'],['unknown'],['Coeba']
383624,['unknown'],['unknown'],['[Comacina]']
383626,['unknown'],['unknown'],['Comeli magus']
383626,['unknown'],['unknown'],['Cameliomagus']
383627,['unknown'],['unknown'],['Comum']
383627,['unknown'],['unknown'],['Como']
383628,['unknown'],['la'],['Cremona']
383629,['unknown'],['unknown'],['Crixia']
383630,['unknown'],['unknown'],['Cuttiae']
383632,['unknown'],['unknown'],['Delphinis']
383633,['unknown'],['la'],['Dertona']
383633,['unknown'],['unknown'],['Tortona']
383635,['unknown'],['unknown'],['Duria Bautica']
383635,['unknown'],['la'],['Duria']
383635,['Δουρίας ποταμός'],['grc'],['Dourias potamos']
383636,['unknown'],['la'],['Duria']
383637,['unknown'],['unknown'],['Durriae']
383639,['unknown'],['unknown'],['Edrani']
383640,['unknown'],['unknown'],['Entella']
383641,['unknown'],['unknown'],['Epanterii']
383642,['unknown'],['akk'],['Eporedia']
383642,['unknown'],['unknown'],['Ivrea']
383645,['unknown'],['unknown'],['Eupilis L.']
383647,['fluvius Fertor'],['la'],['Fertor']
383648,['unknown'],['unknown'],['Fidentia']
383648,['Φιδεντία'],['grc'],"['Phidentia', 'Fidentia']"
383649,['unknown'],['unknown'],['Florentiola']
383649,['unknown'],['unknown'],['Florentia']
383650,['unknown'],['unknown'],['Forum Clodi']
383651,['unknown'],['unknown'],['Forum Fulvii Valentinum']
383653,['unknown'],['unknown'],['Forum Germanici']
383655,['unknown'],['unknown'],['Forum Novum']
383656,['unknown'],['unknown'],['Forum Novum']
383657,['unknown'],['unknown'],['Forum Vibii']
383657,['unknown'],['unknown'],['Forum Vibii Cabur…']
383657,['unknown'],['unknown'],['Forum Vibii Cabur']
383659,['unknown'],['unknown'],['Fundus Ancharianus']
383661,['unknown'],['la'],['Gabellus']
383661,['unknown'],['unknown'],['Secia']
383661,['unknown'],['unknown'],['Secula']
383662,['unknown'],['unknown'],['Gallianates']
383663,['unknown'],['unknown'],['Gennanates']
383664,['unknown'],['la'],['Ianua']
383664,['unknown'],['la'],['Genua']
383664,['unknown'],['unknown'],['Genova']
383666,['unknown'],['unknown'],['Grebia']
383668,['unknown'],['unknown'],['Hadra']
383669,['unknown'],['unknown'],['Hasta']
383669,['unknown'],['unknown'],['Asti']
383670,['unknown'],['unknown'],['Hasta']
383673,['unknown'],['unknown'],['Iadatini']
383674,['unknown'],['unknown'],['Iemerii']
383675,['unknown'],['unknown'],['In Alpe Pennino']
383676,['unknown'],['unknown'],['Incia']
383677,['Industria'],['la'],['Industria']
383677,['unknown'],['la'],['Bodincomagum']
383678,['unknown'],['la'],['Insubres']
383678,['Ἴνσουβροι'],['grc'],['Insoubroi']
383679,['unknown'],['unknown'],['Ioventio Mons']
383680,['unknown'],['la'],['Iria']
383680,['unknown'],['unknown'],['Forum Iulii Iriensium']
383681,['unknown'],['unknown'],['Iria']
383681,['unknown'],['unknown'],['Ira']
383682,['unknown'],['unknown'],['Iria']
383684,['unknown'],['la'],['Laevi']
383685,['unknown'],['unknown'],['Lambrum']
383686,['unknown'],['unknown'],['Lambrus']
383687,['unknown'],['unknown'],['Langenses']
383688,['unknown'],['unknown'],['Langobardi']
383689,['unknown'],['unknown'],['Larius']
383689,['unknown'],['unknown'],['Comacinus L.']
383689,['unknown'],['unknown'],['Comus L.']
383690,['unknown'],['unknown'],['Laumellum']
383691,['unknown'],['unknown'],['Laus Pompeia']
383692,['unknown'],['unknown'],['Lepontii']
383693,['unknown'],['unknown'],['Leucerae']
383693,['unknown'],['unknown'],['Leukon']
383694,['unknown'],['la'],['Libarna']
383695,['unknown'],['unknown'],['Libicii']
383696,['unknown'],['unknown'],['Licini Forum']
383698,['unknown'],['unknown'],['Liguria']
383698,['Λιγυστικὴ'],['grc'],['Ligystike']
383700,['unknown'],['la'],['Litubium']
383703,['unknown'],['la'],['Maielli']
383704,['unknown'],['la'],['Mantua']
383704,['unknown'],['it'],['Mantova']
383705,['unknown'],['unknown'],['Marici']
383706,['unknown'],['unknown'],['Mediolanium']
383706,['Mediolanvm'],['la'],['Mediolanum']
383706,['Milan'],['en'],['Milan']
383706,['Milano'],['it'],['Milano']
383707,['unknown'],['unknown'],['Mella']
383708,['unknown'],['unknown'],['Mincius']
383709,['unknown'],['unknown'],['Minerva Cabardiacensis']
383710,['unknown'],['unknown'],['Minervium']
383711,['unknown'],['unknown'],['Modicia']
383714,['unknown'],['unknown'],['Montunates']
383715,"['Mutina', 'Mvtina']",['la'],['Mutina']
383715,['unknown'],['akk'],['Modena']
383717,['unknown'],['la'],['Novaria']
383717,['unknown'],['unknown'],['Novara']
383718,['unknown'],['unknown'],['Nure']
383720,['unknown'],['unknown'],['Ocelum']
383721,['unknown'],['unknown'],['Ollius']
383722,['unknown'],['unknown'],['Olonna']
383723,['unknown'],['unknown'],['Orgus']
383725,['unknown'],['unknown'],['Orumbovii']
383725,['unknown'],['unknown'],['Orobii']
383728,['unknown'],['unknown'],['Pagus Agaminus']
383729,['unknown'],['unknown'],['Pagus Ambitrebius']
383730,['unknown'],['unknown'],['Pagus Arusnatium']
383730,['unknown'],['unknown'],['Arusnates']
383731,['unknown'],['unknown'],['Pagus Farraticanus']
383732,['unknown'],['unknown'],['Pagus Fortunensis']
383733,['unknown'],['unknown'],['Pagus Luras']
383734,['unknown'],['unknown'],['Pagus Salutaris']
383737,['unknown'],['la'],['Parma']
383737,['Πάρμα'],['grc'],['Parma']
383737,['Colonia Julia Augusta Parma'],['la'],['Colonia Julia Augusta Parma']
383737,['Parma'],['it'],['Parma']
383737,['Parme'],['fr'],['Parme']
383738,['unknown'],['unknown'],['Parma']
383739,['unknown'],['unknown'],['Parra']
383740,['unknown'],['unknown'],['Pedona']
383740,['unknown'],['unknown'],['Pedo']
383741,['unknown'],['la'],['Placentia']
383743,['unknown'],['unknown'],['Plumbia']
383745,['unknown'],['unknown'],['Pollentia']
383747,['unknown'],['unknown'],['Pons Aureoli']
383748,['unknown'],['unknown'],['Pons Seciae']
383749,['Procobera'],['la'],['Procobera']
383749,['unknown'],['unknown'],['Porcibera']
383749,['unknown'],['unknown'],['Procibera']
383749,['flumen Porcifera'],['la'],['Porcifera']
383750,['Portus Delphini'],['la'],['Portus Delphini']
383753,['unknown'],['unknown'],['Quadrata']
383755,['unknown'],['la'],['Regium Lepidum']
383755,['unknown'],['unknown'],"[""Reggio nell'Emilia""]"
383756,['unknown'],['unknown'],['Retovium']
383758,['unknown'],['unknown'],['Ricina']
383758,['unknown'],['it'],['Recco']
383759,['unknown'],['unknown'],['Rigomagus']
383761,['unknown'],['unknown'],['Rubra']
383763,['unknown'],['unknown'],['Sabini']
383764,['unknown'],['unknown'],['Salassi']
383765,['unknown'],['unknown'],['Saltus Berusetis']
383766,['unknown'],['unknown'],['Saltus Bituniae']
383766,['unknown'],['unknown'],['Saltus Bitunia']
383767,['unknown'],['unknown'],['[S. Iulianus]']
383768,['unknown'],['unknown'],['Sarius']
383770,['unknown'],['unknown'],['Savo']
383770,['unknown'],['unknown'],['Vicus Virginis']
383772,['unknown'],['unknown'],['Sebinnus L.']
383773,['unknown'],['unknown'],['Sebuinus Vicus']
383775,['Segesta Tiguliorum'],['la'],['Segesta Tigulliorum']
383775,['unknown'],['unknown'],['Segesta']
383775,['unknown'],['unknown'],['Tigullia']
383777,['unknown'],['unknown'],['Sesites']
383778,['unknown'],['unknown'],['[Sesterrio]']
383780,['unknown'],['unknown'],['Sibrium']
383780,['unknown'],['unknown'],['Castrum Insubrorum']
383781,['unknown'],['unknown'],['Sirmio']
383781,['unknown'],['unknown'],['Sirmione']
383783,['unknown'],['la'],['Statielli']
383784,['unknown'],['unknown'],['Stoeni']
383785,['unknown'],['unknown'],['Stura']
383786,['unknown'],['unknown'],['Stura']
383787,['unknown'],['unknown'],['Subinates']
383790,['unknown'],['unknown'],['Tanarus']
383791,['unknown'],['unknown'],['Tannetum']
383793,['unknown'],['unknown'],['Tarus']
383794,['unknown'],['unknown'],['Taurini']
383795,['unknown'],['unknown'],['Tegulata']
383796,['unknown'],['unknown'],['Tellegate']
383797,['unknown'],['unknown'],['Tetellus']
383798,['unknown'],['la'],['Ticinum']
383798,['unknown'],['it'],['Pavia']
383799,['unknown'],['unknown'],['Ticinus']
383799,['Τικῖνος'],['grc'],['Tikinos']
383800,['unknown'],['unknown'],['Tidone']
383801,['unknown'],['la'],['Transpadana']
383802,['unknown'],['la'],['Trebia']
383802,['Fiume Trebbia'],['it'],['Fiume Trebbia']
383802,['ὁ Τρεβίας'],['grc'],['Trebias']
383803,['unknown'],['unknown'],['Tres Tabernae']
383804,['unknown'],['unknown'],['Tridentium']
383804,['unknown'],['unknown'],['Tridentum']
383805,['unknown'],['la'],['Trumpilini']
383805,['unknown'],['unknown'],['Trumplini']
383806,['unknown'],['unknown'],['Tublinates']
383808,['unknown'],['la'],['Vada Sabatia']
383809,['unknown'],['unknown'],['Vardagate']
383809,['unknown'],['la'],['Vardacate']
383810,['unknown'],['unknown'],['Veiturii']
383810,['unknown'],['unknown'],['Viturii']
383811,['unknown'],['la'],['Veleia']
383811,['unknown'],['la'],['Veleiates']
383812,['unknown'],['unknown'],['Venisami']
383813,['unknown'],['unknown'],['Vennum']
383814,['unknown'],['unknown'],['Verbanus L.']
383815,['unknown'],['la'],['Vercellae']
383815,['unknown'],['it'],['Vercelli']
383816,['unknown'],['unknown'],['Verona']
383817,['unknown'],['unknown'],['Vertamocori']
383818,['unknown'],['unknown'],['Vettianus Fundus']
383818,['unknown'],['unknown'],['Vitianum']
383820,['unknown'],['unknown'],['Victoriolae']
383821,['Uictumulae'],['la'],['Victumulae']
383821,['unknown'],['unknown'],['Victimuli']
383822,['unknown'],['unknown'],['Vicus Baginas']
383824,['unknown'],['unknown'],['Vitricium']
383826,['unknown'],['unknown'],['Vobenenses']
383827,['unknown'],['unknown'],['Voberna']
383828,['unknown'],['unknown'],['Votodrones']
383829,['unknown'],['unknown'],['Vulturina']
385054,['Ponte di Châtillon'],['it'],['Ponte di Châtillon']
387317,['unknown'],['unknown'],['Bibola']
387319,['unknown'],['unknown'],['Carystum']
387320,['unknown'],['unknown'],['Corogemates gens']
387322,['unknown'],['unknown'],['Latis']
387324,['Melpum'],['la'],['Melpum']
387326,['unknown'],['unknown'],['Nuceria']
387328,['unknown'],['unknown'],['Ouaunia']
387329,['unknown'],['unknown'],['Oxilla']
387331,['unknown'],['unknown'],['Pullion']
387333,['unknown'],['unknown'],['Quadrata']
387335,['unknown'],['unknown'],['Raudii Campi']
387336,['unknown'],['unknown'],['Rigonum']
387338,['unknown'],['unknown'],['Scationa']
387340,['unknown'],['unknown'],['Ubartum']
387341,['unknown'],['unknown'],['Umatia']
39262,['unknown'],['unknown'],['Abasenoi']
39263,['unknown'],['unknown'],['Abisama']
39263,['unknown'],['unknown'],['Ambisama']
39263,['unknown'],['unknown'],['Ebisma']
39264,['unknown'],['unknown'],['Abyssa']
39264,['unknown'],['unknown'],['Abissagi']
39265,['unknown'],['unknown'],['Achoma']
39266,['unknown'],['unknown'],['Achomai']
39266,['unknown'],['unknown'],['Achomeni']
39267,['unknown'],['unknown'],['Actaei']
39267,['unknown'],['unknown'],['Acthei']
39268,['unknown'],['unknown'],['Adana']
39269,['unknown'],['unknown'],['Adane']
39269,['unknown'],['unknown'],['Athenae']
39269,['unknown'],['unknown'],['Eudaimon Arabia']
39269,['unknown'],['grc'],"['Nēsoi Eudaimones', 'Nesoi Eudaimones']"
39269,['unknown'],['arb'],"['Adan', 'Aden', 'ʿAdan']"
39269,['unknown'],['unknown'],['Adan']
39269,['unknown'],['arb'],"[""Medinat el-Sha'b"", 'Medinat el-Shaab', ""Madinat ash-Sha'ab"", 'Medinat el-Shab', ""Medinat esh-Sha'ab"", 'Madinat ash-Shaab', 'Medinat esh-Shaab', 'Madīnat aš-Šaʿb', 'Madinat al-Shaab', 'Medinat esh-Shab', ""Madinat al-Sha'ab"", 'Madinat al-Shab', ""Madinat ash-Sha'b"", ""Madinat al-Sha'b"", 'Medīnat eš-Šaʿb', 'Madinat ash-Shab', ""Medinat el-Sha'ab"", ""Medinat esh-Sha'b""]"
39269,['unknown'],['grc'],"['Arabia Eudaimon', 'Arabia Eudaimōn']"
39269,['unknown'],['unknown'],['Arabia Eudaiman']
39269,['unknown'],['grc'],"['Eudaimon Polis', 'Eudaimōn Polis']"
39269,['unknown'],['grc'],"['Eudaimōn Arabia', 'Eudaimon Arabia']"
39270,['unknown'],['unknown'],['Adedou Kome']
39270,['unknown'],['arb'],"['al-Ḥudaida', 'el-Hodeydah', 'el-Hodeidah', 'al-Hudaydah', 'al-Hudaida', 'el-Hodeyda', 'el-Hodeida', 'al-Hudaidah', 'al-Hudayda']"
39270,['unknown'],['unknown'],['Hodeida']
39271,['unknown'],['unknown'],['Adouli']
39271,['unknown'],['unknown'],['Adule']
39272,['unknown'],['unknown'],['Adoulitikos Kolpos']
39273,['unknown'],['unknown'],['Adramiton Chora']
39273,['unknown'],['unknown'],['Adramyta']
39273,['unknown'],['unknown'],['Atramitis']
39273,['unknown'],['unknown'],['Astramitis']
39274,['unknown'],['unknown'],['Aethiopia']
39275,['unknown'],['unknown'],['Agathokleous']
39276,['unknown'],['unknown'],['Agraei']
39276,['unknown'],['unknown'],['Harrei']
